year,country_id,commodity_id,total_import_tonnes,total_export_tonnes,net_import_tonnes,net_export_tonnes,number_of_suppliers,largest_supplier_share,herfindahl_hirschman_index,notes
2024,ETH,electricity,0,0,0,0,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,FIN,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,FRA,electricity,0,0,0,0,7,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,GBR,electricity,0,0,0,0,6,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,GEO,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,GHA,electricity,0,0,0,0,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,GIN,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,GRC,electricity,0,0,0,0,6,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,GTM,electricity,0,0,0,0,5,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,HND,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,HRV,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,HUN,electricity,0,0,0,0,11,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,IDN,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,IND,electricity,0,0,0,0,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,IRL,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,IRN,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,IRQ,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,ITA,electricity,0,0,0,0,9,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,JOR,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,JPN,electricity,0,0,0,0,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,KAZ,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,KEN,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,KGZ,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,KHM,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,LAO,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,LBR,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,LBY,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,LSO,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,LTU,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,LUX,electricity,0,0,0,0,5,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,LVA,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MAR,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MDA,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MEX,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MKD,electricity,0,0,0,0,10,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MLI,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MLT,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MMR,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MNE,electricity,0,0,0,0,12,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MNG,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MOZ,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MWI,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,MYS,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,NER,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,NGA,electricity,0,0,0,0,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,NIC,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,NLD,electricity,0,0,0,0,24,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,NOR,electricity,0,0,0,0,6,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,NPL,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,PAK,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,PAN,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,PER,electricity,0,0,0,0,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,POL,electricity,0,0,0,0,6,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,PRK,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,PRT,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,PRY,electricity,0,0,0,0,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,ROU,electricity,0,0,0,0,5,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,RUS,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,RWA,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SGP,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SLE,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SLV,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SMR,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SRB,electricity,0,0,0,0,14,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SVK,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SVN,electricity,0,0,0,0,9,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SWE,electricity,0,0,0,0,8,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SWZ,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,SYR,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,TGO,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,THA,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,TJK,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,TKM,electricity,0,0,0,0,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,TUN,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,TUR,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,TZA,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,UGA,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,UKR,electricity,0,0,0,0,7,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,URY,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,USA,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,UZB,electricity,0,0,0,0,3,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,VNM,electricity,0,0,0,0,1,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,ZAF,electricity,0,0,0,0,2,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,ZMB,electricity,0,0,0,0,5,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,ZWE,electricity,0,0,0,0,4,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,ABW,hard_coal,0,32,0,32,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,AFG,hard_coal,164.66,913204.61,0,913039.95,2,0.890684,0.805268,HHI is calculated over direct import suppliers only
2024,AGO,hard_coal,64.711,0,64.711,0,5,0.532182,0.372574,HHI is calculated over direct import suppliers only
2024,AIA,hard_coal,18,0,18,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,ALB,hard_coal,115868.21,170892.54,0,55024.33,3,0.999857,0.999714,HHI is calculated over direct import suppliers only
2024,ARE,hard_coal,2978166.943,493014.688,2485152.255,0,18,0.720315,0.547000,HHI is calculated over direct import suppliers only
2024,ARG,hard_coal,1070261.711,365.82,1069895.891,0,7,0.614302,0.453369,HHI is calculated over direct import suppliers only
2024,ARM,hard_coal,26570.889,90.27,26480.619,0,3,0.948664,0.902600,HHI is calculated over direct import suppliers only
2024,ATG,hard_coal,12,0,12,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,AUS,hard_coal,174246.05,359588340.483,0,359414094.433,11,0.723690,0.594180,HHI is calculated over direct import suppliers only
2024,AUT,hard_coal,2672712.601,38885.935,2633826.666,0,23,0.303992,0.210716,HHI is calculated over direct import suppliers only
2024,AZE,hard_coal,23505.553,0,23505.553,0,3,0.940164,0.887488,HHI is calculated over direct import suppliers only
2024,BDI,hard_coal,6015.7,0,6015.7,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BEL,hard_coal,3626566.483,827961.06,2798605.423,0,31,0.469210,0.282158,HHI is calculated over direct import suppliers only
2024,BEN,hard_coal,139149,0,139149,0,2,0.717289,0.594429,HHI is calculated over direct import suppliers only
2024,BFA,hard_coal,170.663,0,170.663,0,2,0.591810,0.516858,HHI is calculated over direct import suppliers only
2024,BGD,hard_coal,14351749.915,0.007,14351749.908,0,7,0.922916,0.855850,HHI is calculated over direct import suppliers only
2024,BGR,hard_coal,348203.251,43002.08,305201.171,0,14,0.501556,0.305383,HHI is calculated over direct import suppliers only
2024,BHR,hard_coal,121029.883,3854.083,117175.8,0,16,0.493680,0.440102,HHI is calculated over direct import suppliers only
2024,BHS,hard_coal,1562.029,49677.2,0,48115.171,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BIH,hard_coal,808445.465,1377.566,807067.899,0,13,0.857780,0.740491,HHI is calculated over direct import suppliers only
2024,BLM,hard_coal,20.9,0,20.9,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BLR,hard_coal,0,19,0,19,0,0.000000,0.000000,HHI is calculated over direct import suppliers only
2024,BLZ,hard_coal,0.439,0,0.439,0,2,0.908884,0.834372,HHI is calculated over direct import suppliers only
2024,BMU,hard_coal,0.005,0,0.005,0,2,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BOL,hard_coal,10408.111,0,10408.111,0,4,0.990574,0.981285,HHI is calculated over direct import suppliers only
2024,BRA,hard_coal,17478662.857,345.193,17478317.664,0,15,0.408537,0.302537,HHI is calculated over direct import suppliers only
2024,BRB,hard_coal,151.096,0,151.096,0,4,0.606317,0.484648,HHI is calculated over direct import suppliers only
2024,BRN,hard_coal,2324582.905,0,2324582.905,0,4,0.893408,0.809531,HHI is calculated over direct import suppliers only
2024,BTN,hard_coal,49123.437,0,49123.437,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,BWA,hard_coal,122.48,848724.898,0,848602.418,3,0.816052,0.699687,HHI is calculated over direct import suppliers only
2024,CAN,hard_coal,5521365.937,35080351,0,29558985.092,20,0.689605,0.559235,HHI is calculated over direct import suppliers only
2024,CHE,hard_coal,226411.104,244.007,226167.097,0,17,0.675466,0.527191,HHI is calculated over direct import suppliers only
2024,CHL,hard_coal,5721272.276,14,5721258.276,0,10,0.746836,0.587955,HHI is calculated over direct import suppliers only
2024,CHN,hard_coal,377185026,4042856.991,373142169,0,35,0.234193,0.200918,HHI is calculated over direct import suppliers only
2024,CIV,hard_coal,10.593,0.2,10.393,0,5,0.550175,0.502920,HHI is calculated over direct import suppliers only
2024,CMR,hard_coal,1499.404,0,1499.404,0,4,0.580231,0.512824,HHI is calculated over direct import suppliers only
2024,COD,hard_coal,575356.119,0,575356.119,0,5,0.330960,0.260120,HHI is calculated over direct import suppliers only
2024,COG,hard_coal,121214.264,0,121214.264,0,4,0.946302,0.898371,HHI is calculated over direct import suppliers only
2024,COL,hard_coal,160723.363,62851975,0,62691251.697,8,0.686084,0.565415,HHI is calculated over direct import suppliers only
2024,CPV,hard_coal,78240,0,78240,0,1,1.000000,1.000000,HHI is calculated over direct import suppliers only
2024,CRI,hard_coal,319.357,0,319.357,0,3,0.406498,0.343034,HHI is calculated over direct import suppliers only
2024,CUB,hard_coal,267.503,0,267.503,0,5,0.485752,0.325497,HHI is calculated over direct import suppliers only
2024,CUW,hard_coal,102.559,1364.03,0,1261.471,3,0.880176,0.788409,HHI is calculated over direct import suppliers only
2024,CYP,hard_coal,19055.448,23.203,19032.245,0,5,0.909138,0.833765,HHI is calculated over direct import suppliers only
2024,CZE,hard_coal,2662697.92,1454439.72,1208258.2,0,18,0.890270,0.797990,HHI is calculated over direct import suppliers only
2024,DEU,hard_coal,16852383.776,1005360.294,15847023.482,0,35,0.372546,0.262161,HHI is calculated over direct import suppliers only
2024,DJI,hard_coal,243382.5,0,243382.5,0,2,0.801187,0.681428,HHI is calculated over direct import suppliers only
2024,DNK,hard_coal,299389.896,42886.847,256503.049,0,15,0.336162,0.221903,HHI is calculated over direct import suppliers only
2024,DOM,hard_coal,3866543.563,79.345,3866464.218,0,10,0.588833,0.477637,HHI is calculated over direct import suppliers only
2024,DZA,hard_coal,3390.651,0,3390.651,0,8,0.614631,0.426885,HHI is calculated over direct import suppliers only
2024,ECU,hard_coal,15929.332,182.47,15746.862,0,7,0.899885,0.815506,HHI is calculated over direct import suppliers only
2024,EGY,hard_coal,3863959.964,63439.305,3800520.659,0,17,0.899959,0.812695,HHI is calculated over direct import suppliers only
2024,ESP,hard_coal,4152044.581,934485.964,3217558.617,0,28,0.284457,0.211833,HHI is calculated over direct import suppliers only
2024,EST,hard_coal,125501.178,17906.454,107594.724,0,12,0.695082,0.547077,HHI is calculated over direct import suppliers only
2024,ETH,hard_coal,24.215,5.556,18.659,0,2,0.991121,0.982400,HHI is calculated over direct import suppliers only
2024,FIN,hard_coal,1937458.003,2374.803,1935083.2,0,20,0.444337,0.320505,HHI is calculated over direct import suppliers only
2024,FJI,hard_coal,10.245,0,10.245,0,2,0.910298,0.836688,HHI is calculated over direct import suppliers only
2024,FRA,hard_coal,4954969.258,216245.133,4738724.125,0,31,0.566485,0.384018,HHI is calculated over direct import suppliers only
2024,GAB,hard_coal,1104.3,0,1104.3,0,4,0.995825,0.991678,HHI is calculated over direct import suppliers only
2024,GBR,hard_coal,1605777.811,985561.376,620216.435,0,28,0.328279,0.181112,HHI is calculated over direct import suppliers only
2024,GEO,hard_coal,112631.021,0,112631.021,0,4,0.926494,0.861089,HHI is calculated over direct import suppliers only
